1;1500;0
1501;1600;108
1601;1700;118
1701;1800;127
1801;1900;137
1901;2000;146
2001;2100;156
2101;2200;157
2201;2300;167
2301;2400;176
2401;2500;186
2501;2600;195
2601;2700;205
2701;2800;214
2801;2900;216
2901;3000;225
3001;3100;235
3101;3200;244
3201;3300;254
3301;3400;263
3401;3500;264
3501;3600;274
3601;3700;283
3701;3800;293
3801;3900;302
3901;4000;311
4001;4100;312
4101;4200;322
4201;4300;331
4301;4400;340
4401;4500;349
4501;4600;359
4601;4700;360
4701;4800;369
4801;4900;378
4901;5000;388
5001;5100;408
5101;5200;430
5201;5300;453
5301;5400;475
5401;5500;497
5501;5600;519
5601;5700;541
5701;5800;564
5801;5900;586
5901;6000;608
6001;6100;630
6101;6200;652
6201;6300;675
6301;6400;697
6401;6500;719
6501;6600;741
6601;6700;764
6701;6800;786
6801;6900;808
6901;7000;830
7001;7100;852
7101;7200;875
7201;7300;897
7301;7400;919
7401;7500;941
7501;7600;963
7601;7700;986
7701;7800;1008
7801;7900;1030
7901;8000;1052
8001;8100;1074
8101;8200;1097
8201;8300;1119
8301;8400;1141
8401;8500;1163
8501;8600;1185
8601;8700;1208
8701;8800;1230
8801;8900;1252
8901;9000;1274
9001;9100;1296
9101;9200;1319
9201;9300;1341
9301;9400;1363
9401;9500;1385
9501;9600;1407
9601;9700;1430
9701;9800;1452
9801;9900;1474
9901;10000;1496
10001;10100;1518
10101;10200;1541
10201;10300;1563
10301;10400;1586
10401;10500;1608
10501;10600;1631
10601;10700;1653
10701;10800;1676
10801;10900;1701
10901;11000;1731
11001;11100;1760
11101;11200;1790
11201;11300;1819
11301;11400;1849
11401;11500;1878
11501;11600;1908
11601;11700;1937
11701;11800;1967
11801;11900;1996
11901;12000;2026
12001;12100;2056
12101;12200;2085
12201;12300;2115
12301;12400;2144
12401;12500;2174
12501;12600;2204
12601;12700;2233
12701;12800;2263
12801;12900;2292
12901;13000;2322
13001;13100;2352
13101;13200;2381
13201;13300;2411
13301;13400;2440
13401;13500;2470
13501;13600;2500
13601;13700;2529
13701;13800;2559
13801;13900;2588
13901;14000;2618
14001;14100;2647
14101;14200;2677
14201;14300;2707
14301;14400;2736
14401;14500;2766
14501;14600;2795
14601;14700;2825
14701;14800;2855
14801;14900;2884
14901;15000;2914
15001;15100;2943
15101;15200;2973
15201;15300;3002
