1;1500;0
1501;1600;108
1601;1700;118
1701;1800;127
1801;1900;137
1901;2000;146
2001;2100;156
2101;2200;157
2201;2300;167
2301;2400;176
2401;2500;186
2501;2600;195
2601;2700;205
2701;2800;214
2801;2900;216
2901;3000;225
3001;3100;235
3101;3200;244
3201;3300;254
3301;3400;263
3401;3500;264
3501;3600;274
3601;3700;283
3701;3800;293
3801;3900;302
3901;4000;311
4001;4100;312
4101;4200;322
4201;4300;331
4301;4400;340
4401;4500;349
4501;4600;359
4601;4700;373
4701;4800;399
4801;4900;426
4901;5000;452
5001;5100;478
5101;5200;504
5201;5300;530
5301;5400;557
5401;5500;583
5501;5600;609
5601;5700;635
5701;5800;662
5801;5900;688
5901;6000;714
6001;6100;740
6101;6200;766
6201;6300;793
6301;6400;819
6401;6500;845
6501;6600;871
6601;6700;897
6701;6800;924
6801;6900;950
6901;7000;976
7001;7100;1002
7101;7200;1028
7201;7300;1055
7301;7400;1081
7401;7500;1107
7501;7600;1133
7601;7700;1159
7701;7800;1186
7801;7900;1212
7901;8000;1238
8001;8100;1264
8101;8200;1291
8201;8300;1317
8301;8400;1343
8401;8500;1369
8501;8600;1395
8601;8700;1422
8701;8800;1448
8801;8900;1474
8901;9000;1500
9001;9100;1526
9101;9200;1553
9201;9300;1579
9301;9400;1605
9401;9500;1631
9501;9600;1657
9601;9700;1684
9701;9800;1710
9801;9900;1736
9901;10000;1762
10001;10100;1789
10101;10200;1815
10201;10300;1842
10301;10400;1868
10401;10500;1894
10501;10600;1921
10601;10700;1947
10701;10800;1974
10801;10900;2004
10901;11000;2039
11001;11100;2074
11101;11200;2108
11201;11300;2143
11301;11400;2178
11401;11500;2213
11501;11600;2248
11601;11700;2283
11701;11800;2318
11801;11900;2353
11901;12000;2388
12001;12100;2422
12101;12200;2457
12201;12300;2492
12301;12400;2527
12401;12500;2562
12501;12600;2597
12601;12700;2632
12701;12800;2667
12801;12900;2702
12901;13000;2737
13001;13100;2772
13101;13200;2807
13201;13300;2842
13301;13400;2876
13401;13500;2911
13501;13600;2946
13601;13700;2981
13701;13800;3016
13801;13900;3051
13901;14000;3086
14001;14100;3121
14101;14200;3156
14201;14300;3191
14301;14400;3226
14401;14500;3261
14501;14600;3296
14601;14700;3330
14701;14800;3365
14801;14900;3400
14901;15000;3435
15001;15100;3470
15101;15200;3505
